word,length,type,hsk_levels,appears_in_multiple_levels
逐步,2,compound,4|5|6|7,yes
逐渐,2,compound,4|5|6|7,yes
递,1,single,5|6|7,yes
递交,2,compound,7,no
递给,2,compound,5|6|7,yes
途中,2,compound,4|5|6|7,yes
途径,2,compound,6|7,yes
逗,1,single,7,no
通,1,single,2|3|4|5|6|7,yes
通俗,2,compound,7,no
通信,2,compound,3|4|5|6|7,yes
通告,2,compound,7,no
通宵,2,compound,7,no
通常,2,compound,3|4|5|6|7,yes
通往,2,compound,7,no
通报,2,compound,6|7,yes
通用,2,compound,5|6|7,yes
通畅,2,compound,7,no
通知,2,compound,2|3|4|5|6|7,yes
通知书,3,compound,4|5|6|7,yes
通红,2,compound,6|7,yes
通缉,2,compound,7,no
通行,2,compound,6|7,yes
通行证,3,compound,7,no
通讯,2,compound,6|7,yes
通话,2,compound,6|7,yes
通车,2,compound,7,no
通过,2,compound,2|3|4|5|6|7,yes
通通,2,compound,7,no
通道,2,compound,6|7,yes
通顺,2,compound,7,no
通风,2,compound,7,no
逛,1,single,4|5|6|7,yes
逝世,2,compound,7,no
逞强,2,compound,7,no
逞能,2,compound,7,no
速度,2,compound,3|4|5|6|7,yes
造,1,single,3|4|5|6|7,yes
造价,2,compound,7,no
造假,2,compound,7,no
造型,2,compound,4|5|6|7,yes
造就,2,compound,7,no
造成,2,compound,3|4|5|6|7,yes
造福,2,compound,7,no
造纸术,3,compound,7,no
逢,1,single,7,no
逮,1,single,7,no
逮捕,2,compound,7,no
逻辑,2,compound,5|6|7,yes
逼,1,single,6|7,yes
逼真,2,compound,7,no
逼近,2,compound,7,no
逼迫,2,compound,7,no
逾期,2,compound,7,no
遂心,2,compound,7,no
遇,1,single,4|5|6|7,yes
遇上,2,compound,7,no
遇到,2,compound,4|5|6|7,yes
遇见,2,compound,4|5|6|7,yes
遇险,2,compound,7,no
遇难,2,compound,7,no
遍,1,single,2|3|4|5|6|7,yes
遍地,2,compound,6|7,yes
遍布,2,compound,7,no
遏制,2,compound,7,no
道,1,single,2|3|4|5|6|7,yes
道具,2,compound,7,no
道德,2,compound,5|6|7,yes
道教,2,compound,6|7,yes
道歉,2,compound,6|7,yes
道理,2,compound,2|3|4|5|6|7,yes
道路,2,compound,2|3|4|5|6|7,yes
遗产,2,compound,4|5|6|7,yes
遗传,2,compound,4|5|6|7,yes
遗体,2,compound,7,no
遗嘱,2,compound,7,no
遗址,2,compound,7,no
遗弃,2,compound,7,no
遗忘,2,compound,7,no
遗愿,2,compound,7,no
遗憾,2,compound,6|7,yes
遗物,2,compound,7,no
遗留,2,compound,7,no
遛,1,single,7,no
遥控,2,compound,7,no
遥远,2,compound,7,no
遭到,2,compound,6|7,yes
遭受,2,compound,6|7,yes
遭殃,2,compound,7,no
遭遇,2,compound,6|7,yes
遮,1,single,7,no
遮盖,2,compound,7,no
遵守,2,compound,5|6|7,yes
遵循,2,compound,7,no
遵照,2,compound,7,no
避,1,single,4|5|6|7,yes
避免,2,compound,4|5|6|7,yes
避暑,2,compound,7,no
避难,2,compound,7,no
邀,1,single,7,no
邀请,2,compound,5|6|7,yes
那,1,single,1|2|3|4|5|6|7,yes
那么,2,compound,2|3|4|5|6|7,yes
那些,2,compound,1|2|3|4|5|6|7,yes
那会儿,3,compound,2|3|4|5|6|7,yes
那儿,2,compound,1|2|3|4|5|6|7,yes
那时,2,compound,2|3|4|5|6|7,yes
那时候,3,compound,2|3|4|5|6|7,yes
那样,2,compound,2|3|4|5|6|7,yes
那边,2,compound,1|2|3|4|5|6|7,yes
那里,2,compound,1|2|3|4|5|6|7,yes
邪,1,single,7,no
邪恶,2,compound,7,no
邮件,2,compound,3|4|5|6|7,yes
邮局,2,compound,4|5|6|7,yes
邮政,2,compound,7,no
邮票,2,compound,3|4|5|6|7,yes
邮箱,2,compound,3|4|5|6|7,yes
邮编,2,compound,7,no
邻国,2,compound,7,no
邻居,2,compound,5|6|7,yes
郊区,2,compound,5|6|7,yes
郊外,2,compound,7,no
郊游,2,compound,7,no
郑重,2,compound,7,no
部,1,single,3|4|5|6|7,yes
部件,2,compound,7,no
部位,2,compound,5|6|7,yes
部分,2,compound,2|3|4|5|6|7,yes
部署,2,compound,7,no
部长,2,compound,3|4|5|6|7,yes
部门,2,compound,3|4|5|6|7,yes
部队,2,compound,6|7,yes
都,1,single,1|2|3|4|5|6|7,yes
都会,2,compound,7,no
都市,2,compound,6|7,yes
鄙视,2,compound,7,no
酌情,2,compound,7,no
配,1,single,3|4|5|6|7,yes
配件,2,compound,7,no
配偶,2,compound,7,no
配合,2,compound,3|4|5|6|7,yes
配备,2,compound,5|6|7,yes
配套,2,compound,5|6|7,yes
配置,2,compound,6|7,yes
配送,2,compound,7,no
配音,2,compound,7,no
酒,1,single,2|3|4|5|6|7,yes
酒吧,2,compound,4|5|6|7,yes
酒店,2,compound,2|3|4|5|6|7,yes
酒楼,2,compound,7,no
酒水,2,compound,6|7,yes
酒精,2,compound,7,no
酒鬼,2,compound,5|6|7,yes
酗酒,2,compound,7,no
酝酿,2,compound,7,no
酣畅,2,compound,7,no
酣睡,2,compound,7,no
酥,1,single,7,no
酱,1,single,6|7,yes
酱油,2,compound,6|7,yes
酷,1,single,6|7,yes
酷似,2,compound,7,no
酸,1,single,4|5|6|7,yes
酸奶,2,compound,4|5|6|7,yes
酸甜苦辣,4,compound,5|6|7,yes
酿造,2,compound,7,no
醇厚,2,compound,7,no
醉,1,single,5|6|7,yes
醋,1,single,6|7,yes
醒,1,single,4|5|6|7,yes
醒悟,2,compound,7,no
醒来,2,compound,7,no
醒目,2,compound,7,no
采,1,single,7,no
采取,2,compound,3|4|5|6|7,yes
采用,2,compound,3|4|5|6|7,yes
采矿,2,compound,7,no
采纳,2,compound,6|7,yes
采访,2,compound,4|5|6|7,yes
采购,2,compound,5|6|7,yes
采集,2,compound,7,no
释放,2,compound,7,no
里,1,single,1|2|3|4|5|6|7,yes
里头,2,compound,2|3|4|5|6|7,yes
里程碑,3,compound,7,no
里边,2,compound,1|2|3|4|5|6|7,yes
里面,2,compound,3|4|5|6|7,yes
重,1,single,1|2|3|4|5|6|7,yes
重中之重,4,compound,7,no
重任,2,compound,7,no
重伤,2,compound,7,no
重创,2,compound,7,no
重叠,2,compound,7,no
重合,2,compound,7,no
重型,2,compound,7,no
重复,2,compound,2|3|4|5|6|7,yes
重大,2,compound,3|4|5|6|7,yes
重建,2,compound,6|7,yes
重心,2,compound,7,no
重播,2,compound,7,no
重新,2,compound,2|3|4|5|6|7,yes
重点,2,compound,2|3|4|5|6|7,yes
重现,2,compound,7,no
重申,2,compound,7,no
重组,2,compound,6|7,yes
重要,2,compound,1|2|3|4|5|6|7,yes
重视,2,compound,2|3|4|5|6|7,yes
重返,2,compound,7,no
重量,2,compound,4|5|6|7,yes
重量级,3,compound,7,no
野,1,single,6|7,yes
野兽,2,compound,7,no
野外,2,compound,7,no
野心,2,compound,7,no
野炊,2,compound,7,no
野生,2,compound,6|7,yes
野营,2,compound,7,no
野蛮,2,compound,7,no
野餐,2,compound,7,no
量,1,single,4|5|6|7,yes
金,1,single,3|4|5|6|7,yes
金子,2,compound,7,no
金字塔,3,compound,7,no
金属,2,compound,7,no
金牌,2,compound,3|4|5|6|7,yes
金融,2,compound,6|7,yes
金钱,2,compound,6|7,yes
金额,2,compound,6|7,yes
鉴于,2,compound,7,no
鉴别,2,compound,7,no
鉴定,2,compound,6|7,yes
鉴赏,2,compound,7,no
针,1,single,4|5|6|7,yes
针对,2,compound,4|5|6|7,yes
针灸,2,compound,7,no
针锋相对,4,compound,7,no
钉,1,single,7,no
钉子,2,compound,7,no
钓鱼,2,compound,7,no
钙,1,single,7,no
钞票,2,compound,7,no
钟,1,single,3|4|5|6|7,yes
钟头,2,compound,6|7,yes
钢,1,single,7,no
钢琴,2,compound,5|6|7,yes
钢笔,2,compound,5|6|7,yes
钥匙,2,compound,7,no
钦佩,2,compound,7,no
钩,1,single,7,no
钩子,2,compound,7,no
钱,1,single,1|2|3|4|5|6|7,yes
钱包,2,compound,1|2|3|4|5|6|7,yes
钱财,2,compound,7,no
钳子,2,compound,7,no
钻,1,single,6|7,yes
钻石,2,compound,7,no
钻研,2,compound,7,no
钻空子,3,compound,7,no
铁,1,single,3|4|5|6|7,yes
铁路,2,compound,3|4|5|6|7,yes
铃,1,single,5|6|7,yes
铃声,2,compound,5|6|7,yes
铅,1,single,7,no
铅笔,2,compound,6|7,yes
铜,1,single,7,no
铜牌,2,compound,6|7,yes
铝,1,single,7,no
铭记,2,compound,7,no
铲,1,single,7,no
铲子,2,compound,7,no
银,1,single,3|4|5|6|7,yes
银幕,2,compound,7,no
银牌,2,compound,3|4|5|6|7,yes
银行,2,compound,2|3|4|5|6|7,yes
银行卡,3,compound,2|3|4|5|6|7,yes
铸造,2,compound,7,no
铺,1,single,6|7,yes
铺路,2,compound,7,no
销,1,single,7,no
销售,2,compound,4|5|6|7,yes
销毁,2,compound,7,no
销量,2,compound,7,no
锁,1,single,5|6|7,yes
锁定,2,compound,7,no
锅,1,single,5|6|7,yes
锈,1,single,7,no
错,1,single,1|2|3|4|5|6|7,yes
错位,2,compound,7,no
错别字,3,compound,7,no
错综复杂,4,compound,7,no
错觉,2,compound,7,no
错误,2,compound,3|4|5|6|7,yes
错过,2,compound,6|7,yes
锡,1,single,7,no
锤子,2,compound,7,no
锦旗,2,compound,7,no
键,1,single,5|6|7,yes
键盘,2,compound,5|6|7,yes
锯,1,single,7,no
锻炼,2,compound,4|5|6|7,yes
镇,1,single,6|7,yes
镇定,2,compound,7,no
镜头,2,compound,4|5|6|7,yes
镜子,2,compound,4|5|6|7,yes
镶,1,single,7,no
镶嵌,2,compound,7,no
长,1,single,2|3|4|5|6|7,yes
长久,2,compound,6|7,yes
长假,2,compound,6|7,yes
长城,2,compound,3|4|5|6|7,yes
长处,2,compound,3|4|5|6|7,yes
长大,2,compound,2|3|4|5|6|7,yes
长寿,2,compound,5|6|7,yes
长度,2,compound,5|6|7,yes
长征,2,compound,7,no
长效,2,compound,7,no
长期,2,compound,3|4|5|6|7,yes
长期以来,4,compound,7,no
长相,2,compound,7,no
长短,2,compound,6|7,yes
长足,2,compound,7,no
长跑,2,compound,6|7,yes
长辈,2,compound,7,no
长达,2,compound,7,no
长远,2,compound,6|7,yes
长途,2,compound,4|5|6|7,yes
门,1,single,1|2|3|4|5|6|7,yes
门口,2,compound,1|2|3|4|5|6|7,yes
门当户对,4,compound,7,no
门槛,2,compound,7,no
门票,2,compound,1|2|3|4|5|6|7,yes
门诊,2,compound,5|6|7,yes
门路,2,compound,7,no
门铃,2,compound,7,no
闪,1,single,4|5|6|7,yes
闪烁,2,compound,7,no
闪电,2,compound,4|5|6|7,yes
闭,1,single,6|7,yes
闭幕,2,compound,5|6|7,yes
闭幕式,3,compound,5|6|7,yes
问,1,single,1|2|3|4|5|6|7,yes
问世,2,compound,7,no
问候,2,compound,4|5|6|7,yes
问卷,2,compound,7,no
问路,2,compound,2|3|4|5|6|7,yes
问题,2,compound,2|3|4|5|6|7,yes
闯,1,single,5|6|7,yes
闲,1,single,5|6|7,yes
间,1,single,1|2|3|4|5|6|7,yes
间接,2,compound,5|6|7,yes
间断,2,compound,7,no
间谍,2,compound,7,no
间隔,2,compound,7,no
间隙,2,compound,7,no
闷,1,single,7,no
闸,1,single,7,no
闹,1,single,4|5|6|7,yes
闹事,2,compound,7,no
闹着玩儿,4,compound,7,no
闹钟,2,compound,4|5|6|7,yes
闺女,2,compound,7,no
闻,1,single,2|3|4|5|6|7,yes
闻名,2,compound,7,no
阀门,2,compound,7,no
阅历,2,compound,7,no
阅览室,3,compound,5|6|7,yes
阅读,2,compound,4|5|6|7,yes
阎王,2,compound,7,no
阐述,2,compound,7,no
阔,1,single,6|7,yes
阔绰,2,compound,7,no
队,1,single,2|3|4|5|6|7,yes
队伍,2,compound,6|7,yes
队员,2,compound,3|4|5|6|7,yes
队形,2,compound,7,no
队长,2,compound,2|3|4|5|6|7,yes
防,1,single,3|4|5|6|7,yes
防卫,2,compound,7,no
防守,2,compound,6|7,yes
防御,2,compound,7,no
防护,2,compound,7,no
防止,2,compound,3|4|5|6|7,yes
防汛,2,compound,7,no
防治,2,compound,5|6|7,yes
防火墙,3,compound,7,no
防疫,2,compound,7,no
防盗,2,compound,7,no
防盗门,3,compound,7,no
防范,2,compound,6|7,yes
阳光,2,compound,3|4|5|6|7,yes
阳台,2,compound,4|5|6|7,yes
阳性,2,compound,7,no
阴,1,single,2|3|4|5|6|7,yes
阴天,2,compound,2|3|4|5|6|7,yes
阴影,2,compound,6|7,yes
阴性,2,compound,7,no
阴暗,2,compound,7,no
阴谋,2,compound,6|7,yes
阵,1,single,4|5|6|7,yes
阵容,2,compound,7,no
阵营,2,compound,7,no
阶层,2,compound,7,no
阶梯,2,compound,7,no
阶段,2,compound,4|5|6|7,yes
阶级,2,compound,7,no
阻力,2,compound,7,no
阻拦,2,compound,7,no
阻挠,2,compound,7,no
阻挡,2,compound,7,no
阻止,2,compound,4|5|6|7,yes
阻碍,2,compound,5|6|7,yes
阿姨,2,compound,4|5|6|7,yes
阿拉伯语,4,compound,7,no
附,1,single,7,no
附件,2,compound,5|6|7,yes
附加,2,compound,7,no
附和,2,compound,7,no
附属,2,compound,7,no
附带,2,compound,7,no
附近,2,compound,4|5|6|7,yes
陆军,2,compound,6|7,yes
陆地,2,compound,4|5|6|7,yes
陆续,2,compound,4|5|6|7,yes
陈列,2,compound,7,no
陈旧,2,compound,7,no
陈述,2,compound,7,no
陌生,2,compound,7,no
降,1,single,4|5|6|7,yes
降临,2,compound,7,no
降价,2,compound,4|5|6|7,yes
降低,2,compound,4|5|6|7,yes
降温,2,compound,4|5|6|7,yes
降落,2,compound,4|5|6|7,yes
限,1,single,7,no
限于,2,compound,7,no
限制,2,compound,4|5|6|7,yes
限定,2,compound,7,no
限度,2,compound,7,no
陡,1,single,7,no
院,1,single,2|3|4|5|6|7,yes
院士,2,compound,7,no
院子,2,compound,2|3|4|5|6|7,yes
院长,2,compound,2|3|4|5|6|7,yes
除,1,single,6|7,yes
除了,2,compound,3|4|5|6|7,yes
除去,2,compound,7,no
除夕,2,compound,5|6|7,yes
除外,2,compound,7,no
除此之外,4,compound,7,no
除非,2,compound,5|6|7,yes
陨石,2,compound,7,no
险,1,single,6|7,yes
陪,1,single,5|6|7,yes
陪伴,2,compound,7,no
陪同,2,compound,6|7,yes
陪葬,2,compound,7,no
陶冶,2,compound,7,no
陶瓷,2,compound,7,no
陶醉,2,compound,7,no
陷,1,single,7,no
陷入,2,compound,6|7,yes
陷阱,2,compound,7,no
隆重,2,compound,7,no
随,1,single,3|4|5|6|7,yes
随便,2,compound,2|3|4|5|6|7,yes
随即,2,compound,7,no
随后,2,compound,5|6|7,yes
随处可见,4,compound,7,no
随大溜,3,compound,7,no
随心所欲,4,compound,7,no
随意,2,compound,5|6|7,yes
随手,2,compound,4|5|6|7,yes
随时,2,compound,2|3|4|5|6|7,yes
随时随地,4,compound,7,no
随机,2,compound,7,no
随着,2,compound,5|6|7,yes
随身,2,compound,7,no
隐形,2,compound,7,no
隐性,2,compound,7,no
隐患,2,compound,7,no
隐情,2,compound,7,no
隐瞒,2,compound,7,no
隐私,2,compound,6|7,yes
隐约,2,compound,7,no
隐蔽,2,compound,7,no
隐藏,2,compound,6|7,yes
隐身,2,compound,7,no
隔,1,single,4|5|6|7,yes
隔壁,2,compound,5|6|7,yes
隔开,2,compound,4|5|6|7,yes
隔离,2,compound,7,no
隔阂,2,compound,7,no
障碍,2,compound,6|7,yes
隧道,2,compound,7,no
难,1,single,1|2|3|4|5|6|7,yes
难为情,3,compound,7,no
难以,2,compound,5|6|7,yes
难以想象,4,compound,7,no
难以置信,4,compound,7,no
难免,2,compound,4|5|6|7,yes
难关,2,compound,7,no
难受,2,compound,2|3|4|5|6|7,yes
难听,2,compound,2|3|4|5|6|7,yes
难堪,2,compound,7,no
难处,2,compound,7,no
难度,2,compound,3|4|5|6|7,yes
难得,2,compound,5|6|7,yes
难得一见,4,compound,7,no
难忘,2,compound,6|7,yes
难怪,2,compound,7,no
难点,2,compound,7,no
难看,2,compound,2|3|4|5|6|7,yes
难说,2,compound,7,no
难过,2,compound,2|3|4|5|6|7,yes
难道,2,compound,3|4|5|6|7,yes
难题,2,compound,2|3|4|5|6|7,yes
雄伟,2,compound,5|6|7,yes
雄厚,2,compound,7,no
集,1,single,6|7,yes
集中,2,compound,3|4|5|6|7,yes
集会,2,compound,7,no
集体,2,compound,3|4|5|6|7,yes
集合,2,compound,4|5|6|7,yes
集团,2,compound,5|6|7,yes
集结,2,compound,7,no
集装箱,3,compound,7,no
集资,2,compound,7,no
集邮,2,compound,7,no
雇,1,single,7,no
雇主,2,compound,7,no
雇佣,2,compound,7,no
雇员,2,compound,7,no
雕,1,single,7,no
雕刻,2,compound,7,no
雕塑,2,compound,7,no
雨,1,single,1|2|3|4|5|6|7,yes
雨水,2,compound,5|6|7,yes
雨衣,2,compound,6|7,yes
雪,1,single,2|3|4|5|6|7,yes
雪上加霜,4,compound,7,no
雪山,2,compound,7,no
零,1,single,1|2|3|4|5|6|7,yes
零下,2,compound,2|3|4|5|6|7,yes
零件,2,compound,7,no
零售,2,compound,7,no
零花钱,3,compound,7,no
零钱,2,compound,7,no
零食,2,compound,4|5|6|7,yes
雷同,2,compound,7,no
雾,1,single,7,no
需,1,single,7,no
需求,2,compound,3|4|5|6|7,yes
需要,2,compound,3|4|5|6|7,yes
震,1,single,7,no
震动,2,compound,7,no
震惊,2,compound,5|6|7,yes
震撼,2,compound,7,no
霍乱,2,compound,7,no
霜,1,single,7,no
露,1,single,6|7,yes
露天,2,compound,7,no
露面,2,compound,7,no
霸占,2,compound,7,no
青,1,single,5|6|7,yes
青少年,3,compound,2|3|4|5|6|7,yes
青年,2,compound,2|3|4|5|6|7,yes
青春,2,compound,4|5|6|7,yes
青春期,3,compound,7,no
青蛙,2,compound,7,no
静,1,single,3|4|5|6|7,yes
静止,2,compound,7,no
非,1,single,4|5|6|7,yes
非凡,2,compound,7,no
非常,2,compound,1|2|3|4|5|6|7,yes
非得,2,compound,7,no
非法,2,compound,7,no
非金属,3,compound,7,no
靠,1,single,2|3|4|5|6|7,yes
靠拢,2,compound,7,no
靠近,2,compound,5|6|7,yes
面,1,single,2|3|4|5|6|7,yes
面临,2,compound,4|5|6|7,yes
面前,2,compound,2|3|4|5|6|7,yes
面包,2,compound,1|2|3|4|5|6|7,yes
面向,2,compound,6|7,yes
面子,2,compound,5|6|7,yes
面对,2,compound,3|4|5|6|7,yes
面对面,3,compound,6|7,yes
面条儿,3,compound,1|2|3|4|5|6|7,yes
面目全非,4,compound,7,no
面积,2,compound,3|4|5|6|7,yes
面粉,2,compound,7,no
面红耳赤,4,compound,7,no
面试,2,compound,4|5|6|7,yes
面貌,2,compound,5|6|7,yes
面部,2,compound,7,no
面面俱到,4,compound,7,no
革命,2,compound,7,no
革新,2,compound,6|7,yes
靴子,2,compound,7,no
靶子,2,compound,7,no
鞋,1,single,2|3|4|5|6|7,yes
鞠躬,2,compound,7,no
鞭炮,2,compound,7,no
鞭策,2,compound,7,no
韧性,2,compound,7,no
音乐,2,compound,2|3|4|5|6|7,yes
音乐会,3,compound,2|3|4|5|6|7,yes
音像,2,compound,6|7,yes
音响,2,compound,7,no
音节,2,compound,2|3|4|5|6|7,yes
音量,2,compound,6|7,yes
韵味,2,compound,7,no
页,1,single,1|2|3|4|5|6|7,yes
顶,1,single,4|5|6|7,yes
顶多,2,compound,7,no
顶尖,2,compound,7,no
顶级,2,compound,7,no
项,1,single,4|5|6|7,yes
项目,2,compound,4|5|6|7,yes
项链,2,compound,7,no
顺,1,single,6|7,yes
顺从,2,compound,7,no
顺便,2,compound,7,no
顺其自然,4,compound,7,no
顺利,2,compound,2|3|4|5|6|7,yes
顺势,2,compound,7,no
顺差,2,compound,7,no
顺序,2,compound,4|5|6|7,yes
顺应,2,compound,7,no
顺心,2,compound,7,no
顺手,2,compound,7,no
顺理成章,4,compound,7,no
顺畅,2,compound,7,no
顺着,2,compound,7,no
顺路,2,compound,7,no
须,1,single,7,no
顽固,2,compound,7,no
顽强,2,compound,6|7,yes
顽皮,2,compound,6|7,yes
顾,1,single,6|7,yes
顾不上,3,compound,7,no
顾不得,3,compound,7,no
顾全大局,4,compound,7,no
顾及,2,compound,7,no
顾客,2,compound,2|3|4|5|6|7,yes
顾虑,2,compound,7,no
顾问,2,compound,5|6|7,yes
顿,1,single,3|4|5|6|7,yes
顿时,2,compound,7,no
颁发,2,compound,7,no
颁奖,2,compound,7,no
颁布,2,compound,7,no
预习,2,compound,3|4|5|6|7,yes
预兆,2,compound,7,no
预先,2,compound,7,no
预告,2,compound,7,no
预售,2,compound,7,no
预备,2,compound,5|6|7,yes
预定,2,compound,7,no
预感,2,compound,7,no
预报,2,compound,3|4|5|6|7,yes
预料,2,compound,7,no
预期,2,compound,5|6|7,yes
预测,2,compound,4|5|6|7,yes
预示,2,compound,7,no
预算,2,compound,7,no
预约,2,compound,6|7,yes
预见,2,compound,7,no
预言,2,compound,7,no
预计,2,compound,3|4|5|6|7,yes
预订,2,compound,4|5|6|7,yes
预赛,2,compound,7,no
预防,2,compound,3|4|5|6|7,yes
领,1,single,3|4|5|6|7,yes
领事,2,compound,7,no
领事馆,3,compound,7,no
领会,2,compound,7,no
领先,2,compound,3|4|5|6|7,yes
领养,2,compound,7,no
领军,2,compound,7,no
领取,2,compound,6|7,yes
领土,2,compound,7,no
领域,2,compound,7,no
领导,2,compound,3|4|5|6|7,yes
领带,2,compound,5|6|7,yes
领悟,2,compound,7,no
领略,2,compound,7,no
领袖,2,compound,6|7,yes
领队,2,compound,7,no
颇,1,single,7,no
颈部,2,compound,7,no
频率,2,compound,7,no
频繁,2,compound,5|6|7,yes
频道,2,compound,5|6|7,yes
频频,2,compound,7,no
颓废,2,compound,7,no
颗,1,single,5|6|7,yes
题,1,single,2|3|4|5|6|7,yes
题材,2,compound,5|6|7,yes
题目,2,compound,3|4|5|6|7,yes
颜色,2,compound,2|3|4|5|6|7,yes
额外,2,compound,7,no
颠倒,2,compound,7,no
颠覆,2,compound,7,no
颤抖,2,compound,7,no
风,1,single,1|2|3|4|5|6|7,yes
风云,2,compound,7,no
风俗,2,compound,4|5|6|7,yes
风光,2,compound,5|6|7,yes
风力,2,compound,7,no
风味,2,compound,7,no
风和日丽,4,compound,7,no
风尚,2,compound,7,no
风度,2,compound,5|6|7,yes
风情,2,compound,7,no
风景,2,compound,4|5|6|7,yes
风暴,2,compound,6|7,yes
风格,2,compound,4|5|6|7,yes
风气,2,compound,7,no
风水,2,compound,7,no
风沙,2,compound,7,no
风波,2,compound,7,no
风流,2,compound,7,no
风浪,2,compound,7,no
风筝,2,compound,7,no
风范,2,compound,7,no
风貌,2,compound,7,no
风趣,2,compound,7,no
风采,2,compound,7,no
风险,2,compound,3|4|5|6|7,yes
风雨,2,compound,7,no
风风雨雨,4,compound,7,no
风餐露宿,4,compound,7,no
飘,1,single,7,no
飙升,2,compound,7,no
飞,1,single,1|2|3|4|5|6|7,yes
飞往,2,compound,7,no
飞机,2,compound,1|2|3|4|5|6|7,yes
飞翔,2,compound,7,no
飞船,2,compound,6|7,yes
飞行,2,compound,3|4|5|6|7,yes
飞行员,3,compound,6|7,yes
飞跃,2,compound,7,no
飞速,2,compound,7,no
食品,2,compound,3|4|5|6|7,yes
食堂,2,compound,4|5|6|7,yes
食宿,2,compound,7,no
食欲,2,compound,6|7,yes
食物,2,compound,2|3|4|5|6|7,yes
食用,2,compound,7,no
餐,1,single,6|7,yes
餐厅,2,compound,5|6|7,yes
餐桌,2,compound,7,no
餐饮,2,compound,5|6|7,yes
餐馆,2,compound,5|6|7,yes
饥饿,2,compound,7,no
饭,1,single,1|2|3|4|5|6|7,yes
饭店,2,compound,1|2|3|4|5|6|7,yes
饭碗,2,compound,7,no
饭馆,2,compound,2|3|4|5|6|7,yes
饮料,2,compound,5|6|7,yes
饮水,2,compound,7,no
饮用水,3,compound,7,no
饮食,2,compound,5|6|7,yes
饱,1,single,2|3|4|5|6|7,yes
饱和,2,compound,7,no
饱满,2,compound,7,no
饲养,2,compound,7,no
饲料,2,compound,7,no
饶,1,single,7,no
饶恕,2,compound,7,no
饺子,2,compound,2|3|4|5|6|7,yes
饼,1,single,5|6|7,yes
饼干,2,compound,5|6|7,yes
饿,1,single,1|2|3|4|5|6|7,yes
馅儿,2,compound,7,no
馋,1,single,7,no
馒头,2,compound,6|7,yes
首,1,single,4|5|6|7,yes
首先,2,compound,3|4|5|6|7,yes
首创,2,compound,7,no
首席,2,compound,6|7,yes
首府,2,compound,7,no
首批,2,compound,7,no
首次,2,compound,6|7,yes
首相,2,compound,6|7,yes
首脑,2,compound,6|7,yes
首要,2,compound,7,no
首都,2,compound,3|4|5|6|7,yes
首饰,2,compound,7,no
香,1,single,3|4|5|6|7,yes
香味,2,compound,7,no
香料,2,compound,7,no
香水,2,compound,7,no
香油,2,compound,7,no
香烟,2,compound,7,no
香肠,2,compound,5|6|7,yes
香蕉,2,compound,3|4|5|6|7,yes
马,1,single,3|4|5|6|7,yes
马上,2,compound,1|2|3|4|5|6|7,yes
马力,2,compound,7,no
马后炮,3,compound,7,no
马戏,2,compound,7,no
马桶,2,compound,7,no
马虎,2,compound,7,no
马路,2,compound,1|2|3|4|5|6|7,yes
马车,2,compound,6|7,yes
驮,1,single,7,no
驯,1,single,7,no
驰名,2,compound,7,no
驱动,2,compound,7,no
驱逐,2,compound,7,no
驳回,2,compound,7,no
驻,1,single,6|7,yes
驾,1,single,7,no
驾照,2,compound,5|6|7,yes
驾车,2,compound,7,no
驾驭,2,compound,7,no
驾驶,2,compound,5|6|7,yes
骂,1,single,5|6|7,yes
骄傲,2,compound,6|7,yes
骇人听闻,4,compound,7,no
验,1,single,7,no
验收,2,compound,7,no
验证,2,compound,7,no
骏马,2,compound,7,no
骑,1,single,2|3|4|5|6|7,yes
骑车,2,compound,2|3|4|5|6|7,yes
骗,1,single,5|6|7,yes
骗人,2,compound,7,no
骗子,2,compound,5|6|7,yes
骚乱,2,compound,7,no
骚扰,2,compound,7,no
骤然,2,compound,7,no
骨头,2,compound,4|5|6|7,yes
骨干,2,compound,7,no
骨折,2,compound,7,no
骨气,2,compound,7,no
高,1,single,1|2|3|4|5|6|7,yes
高中,2,compound,2|3|4|5|6|7,yes
高于,2,compound,5|6|7,yes
高价,2,compound,4|5|6|7,yes
高低,2,compound,7,no
高傲,2,compound,7,no
高兴,2,compound,1|2|3|4|5|6|7,yes
高压,2,compound,7,no
高原,2,compound,5|6|7,yes
高大,2,compound,5|6|7,yes
高尔夫球,4,compound,7,no
高尚,2,compound,4|5|6|7,yes
高层,2,compound,6|7,yes
